"ID","condition","order","time","probe_interval","response","response_time_for_beep","trial_text"
"1069349","structured","24","833015","30000","planning","1809","「ココ」という宛先から私のスマホにメールが来た。
バグっているのか、メールの時間設定がおかしい。
少し怖いが、好奇心に勝てずメールを開くことにした。
「父さん、8月のお盆に実家に帰ります。心配しなくてもこちらは大丈夫。大学でも上手くやっています。」
さすがにこのメールをそのままスルーするのはよくないと考え、私は送信相手に間違っているというメールを送ることにしました。
メール送信後、送信相手からお礼のメールが送られてきて、そこには感謝でいっぱいの言葉。
大げさすぎると思ったので、つい返信していまい、それからこの時間設定のおかしい不思議なメール相手と交流が始まりました。
彼の話はとても面白く、私にとって彼の存在は段々と大きなものに。
けれども私の名前を言うこともなく、彼の名前もきょうみはあったけど、聞くことはありませんでした。
でもある日の彼の話で、私は彼が誰か知ってしまったのです。
その話はメディアで何度も取り上げられている人物の感動話。"
"679574","structured","22","793429","25000","revision","1220","のび太はいつものように、ジャイアンにいじめられた。今回の原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうと、ドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太は自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜びを爆発さ。"
"4277165","structured","28","992320","36000","revision","1959","主人公のたかしはごく普通の男性で家族は妻と子の3人暮らしていたある日
家族旅行の途中で事故に合ってしまう目が覚めるとそこは昔住んでいた大学時代の部屋だったふとテレビに目をやるとそこには昔好きだったテレビの生放送をやっていた。タイムリープしていることを気づくたかしはその後におこる大災害を止めるため奔走する宗教の教祖になり信者を作り特定の地域には人が住めないと言い災害が起こる地域には住まないようにSNSで主張する、だがそのようなことを信じる人はいなく災害は起こってしまう、たかしは無力感になり災害のある時刻場所に行き最初の犠牲者になる。
その後主人公の主張の正しさが世間に広まり死後に神格化され神として扱われる"
"114735","structured","22","774686","45000","output","1643","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊した。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはさいきんへいきによ汚染されており、人はガスマスクなしでは1分も生きられない。そのためには西海岸の街からテキサスまで移動し、特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と4人が乗れる小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"2349425","structured","28","936314","42000","output","956","Aは都内の学校に通う男子高生だ。
ある朝、Aは鏡を見た自分の姿に驚いた。
なんと自分の姿が女性になっていた。
驚きつつも部屋から出て家族の様子を確認すると、家族の性別も変わっていた。
家族はAの姿を見ても驚きもせず、当たり前のように接してきた。
Aは動揺しつつも、いつもどおりの生活をしておこうと思い、学校へ向かった。
学校でもクラスメイトの性別は変転しており、誰もおかしいと感じていないようだった。
友人たちと話していると、性格は変わっていないようだが、なにか話が噛み合わない部分やおかしい事があった。
たとえば授業中、みんな立って授業を受けていたり、教科書を逆さに持っていたりと、奇妙だった。
そんな常識を知らないAはたびたび失敗してしまい、同級生や先生から笑われてしまった。
しかし、その後に起こったことは笑い事では済まなかった。
やっと授業が全て終わり帰れると思ったが、先生から話があると呼び止められた。
何かと聞くと、先生から選ばれたよと言われた。
どういうことかと聞くと、周りのクラスメイトから羨ましい、良かったね、という声が上がった。
どうやら毎月、臓器移植のドナーに一人の生徒が選ばれるという常識があるということらしい。
Aは恐ろしくなって逃げ出そうとするが、周囲の人はそれを理解できなかったようだった。
家に逃げ帰ると、今度は家族がおめでとうといって、捕まえようとしてきた。
Aは"
"1069349","structured","25","871571","33000","planning","1850","「ココ」という宛先から私のスマホにメールが来た。
バグっているのか、メールの時間設定がおかしい。
少し怖いが、好奇心に勝てずメールを開くことにした。
「父さん、8月のお盆に実家に帰ります。心配しなくてもこちらは大丈夫。大学でも上手くやっています。」
さすがにこのメールをそのままスルーするのはよくないと考え、私は送信相手に間違っているというメールを送ることにしました。
メール送信後、送信相手からお礼のメールが送られてきて、そこには感謝でいっぱいの言葉。
大げさすぎると思ったので、つい返信していまい、それからこの時間設定のおかしい不思議なメール相手と交流が始まりました。
彼の話はとても面白く、私にとって彼の存在は段々と大きなものに。
けれども私の名前を言うこともなく、彼の名前もきょうみはあったけど、聞くことはありませんでした。
でもある日の彼の話で、私は彼が誰か知ってしまったのです。
その話はメディアで何度も取り上げられている人物の感動話。
大震災の際に、多くのひとをｓ"
"679574","structured","23","835324","38000","revision","1632","のび太はいつものように、ジャイアンにいじめられた。今回のいじめられた原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうと、ドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太は自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜んだ。"
"1069349","structured","26","893771","19000","planning","1425","「ココ」という宛先から私のスマホにメールが来た。
バグっているのか、メールの時間設定がおかしい。
少し怖いが、好奇心に勝てずメールを開くことにした。
「父さん、8月のお盆に実家に帰ります。心配しなくてもこちらは大丈夫。大学でも上手くやっています。」
さすがにこのメールをそのままスルーするのはよくないと考え、私は送信相手に間違っているというメールを送ることにしました。
メール送信後、送信相手からお礼のメールが送られてきて、そこには感謝でいっぱいの言葉。
大げさすぎると思ったので、つい返信していまい、それからこの時間設定のおかしい不思議なメール相手と交流が始まりました。
彼の話はとても面白く、私にとって彼の存在は段々と大きなものに。
けれども私の名前を言うこともなく、彼の名前もきょうみはあったけど、聞くことはありませんでした。
でもある日の彼の話で、私は彼が誰か知ってしまったのです。
その話はメディアで何度も取り上げられている人物の感動話。
大震災の際に、多くの人を救ったすｇ"
"4277165","structured","29","1037648","41000","output","2126","主人公のたかしはごく普通の男性で家族は妻と子の3人暮らしていたある日
家族旅行の途中で事故に合ってしまう目が覚めるとそこは昔住んでいた大学時代の部屋だったふとテレビに目をやるとそこには昔好きだったテレビの生放送をやっていた。タイムリープしていることを気づくたかしはその後におこる大災害を止めるため奔走する宗教の教祖になり信者を作り特定の地域には人が住めないと言い災害が起こる地域には住まないようにSNSで主張する、だがそのようなことを信じる人はいなく災害は起こってしまう、たかしは無力感になり災害のある時刻場所に行き最初の犠牲者になる。
その後主人公の主張の正しさが世間に広まり死後に神格化され世間を賑わす
ほんｔ"
"114735","structured","23","812990","34000","output","2001","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊した。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはテロリストがばら撒いた細菌兵器により汚染されており、人はガスマスクなしでは1分も生きられない。クリスは西海岸の街からテキサスまで移動し、空気を特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と4人が乗れる小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"679574","structured","24","868931","31000","revision","1324","のび太はいつものように、ジャイアンにいじめられた。今回のいじめられた原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうとドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太は自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜んだ。"
"2349425","structured","29","979476","39000","output","2556","Aは都内の学校に通う男子高生だ。
ある朝、Aは鏡を見た自分の姿に驚いた。
なんと自分の姿が女性になっていた。
驚きつつも部屋から出て家族の様子を確認すると、家族の性別も変わっていた。
家族はAの姿を見ても驚きもせず、当たり前のように接してきた。
Aは動揺しつつも、いつもどおりの生活をしておこうと思い、学校へ向かった。
学校でもクラスメイトの性別は変転しており、誰もおかしいと感じていないようだった。
友人たちと話していると、性格は変わっていないようだが、なにか話が噛み合わない部分やおかしい事があった。
たとえば授業中、みんな立って授業を受けていたり、教科書を逆さに持っていたりと、奇妙だった。
そんな常識を知らないAはたびたび失敗してしまい、同級生や先生から笑われてしまった。
しかし、その後に起こったことは笑い事では済まなかった。
やっと授業が全て終わり帰れると思ったが、先生から話があると呼び止められた。
何かと聞くと、先生から選ばれたよと言われた。
どういうことかと聞くと、周りのクラスメイトから羨ましい、良かったね、という声が上がった。
どうやら毎月、臓器移植のドナーに一人の生徒が選ばれるという常識があるということらしい。
Aは恐ろしくなって逃げ出そうとするが、周囲の人はそれを理解できなかったようだった。
家に逃げ帰ると、今度は家族がおめでとうといって、捕まえようとしてきた。
Aはこんな世界が嫌になり、元の世界に戻る方法を探そうとした。
ぼんやりと寝る前のことを思い出し、"
"114735","structured","24","834788","18000","planning","1554","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊した。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはテロリストがばら撒いた細菌兵器により汚染されており、人はガスマスクなしでは1分も生きられない。クリスは西海岸の街からテキサスまで移動し、空気を浄化する特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と4人が乗れる小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"679574","structured","25","890964","19000","revision","1084","のび太はいつものように、ジャイアンにいじめられた。今回のいじめられた原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうとドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太は自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜んだ。"
"4277165","structured","30","1077496","36000","output","2063","主人公のたかしはごく普通の男性で家族は妻と子の3人暮らしていたある日
家族旅行の途中で事故に合ってしまう目が覚めるとそこは昔住んでいた大学時代の部屋だったふとテレビに目をやるとそこには昔好きだったテレビの生放送をやっていた。タイムリープしていることを気づくたかしはその後におこる大災害を止めるため奔走する宗教の教祖になり信者を作り特定の地域には人が住めないと言い災害が起こる地域には住まないようにSNSで主張する、だがそのようなことを信じる人はいなく災害は起こってしまう、たかしは無力感になり災害のある時刻場所に行き最初の犠牲者になる。
その後主人公の主張の正しさが世間に広まり死後に神格化され世間を賑わす
本当にタイムリープしていたのかたまたま嘘からｄ"
"1069349","structured","27","942097","44000","output","1335","「ココ」という宛先から私のスマホにメールが来た。
バグっているのか、メールの時間設定がおかしい。
少し怖いが、好奇心に勝てずメールを開くことにした。
「父さん、8月のお盆に実家に帰ります。心配しなくてもこちらは大丈夫。大学でも上手くやっています。」
さすがにこのメールをそのままスルーするのはよくないと考え、私は送信相手に間違っているというメールを送ることにしました。
メール送信後、送信相手からお礼のメールが送られてきて、そこには感謝でいっぱいの言葉。
大げさすぎると思ったので、つい返信していまい、それからこの時間設定のおかしい不思議なメール相手と交流が始まりました。
彼の話はとても面白く、私にとって彼の存在は段々と大きなものに。
けれども私の名前を言うこともなく、彼の名前もきょうみはあったけど、聞くことはありませんでした。
でもある日の彼の話で、私は彼が誰か知ってしまったのです。
その話はメディアで何度も取り上げられている人物の感動話。
大震災の際に、多くの人を救った英雄みたいな人。
ただそのときは私は気づいてしまいました、メールの彼が"
"114735","structured","25","854372","16000","output","1907","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊した。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはテロリストがばら撒いた細菌兵器により汚染されており、人はガスマスクなしでは1分も生きられない。クリスは西海岸の街からテキサスまで移動し、空気を浄化する特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と4人が乗れる小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"2349425","structured","30","1021829","40000","output","974","Aは都内の学校に通う男子高生だ。
ある朝、Aは鏡を見た自分の姿に驚いた。
なんと自分の姿が女性になっていた。
驚きつつも部屋から出て家族の様子を確認すると、家族の性別も変わっていた。
家族はAの姿を見ても驚きもせず、当たり前のように接してきた。
Aは動揺しつつも、いつもどおりの生活をしておこうと思い、学校へ向かった。
学校でもクラスメイトの性別は変転しており、誰もおかしいと感じていないようだった。
友人たちと話していると、性格は変わっていないようだが、なにか話が噛み合わない部分やおかしい事があった。
たとえば授業中、みんな立って授業を受けていたり、教科書を逆さに持っていたりと、奇妙だった。
そんな常識を知らないAはたびたび失敗してしまい、同級生や先生から笑われてしまった。
しかし、その後に起こったことは笑い事では済まなかった。
やっと授業が全て終わり帰れると思ったが、先生から話があると呼び止められた。
何かと聞くと、先生から選ばれたよと言われた。
どういうことかと聞くと、周りのクラスメイトから羨ましい、良かったね、という声が上がった。
どうやら毎月、臓器移植のドナーに一人の生徒が選ばれるという常識があるということらしい。
Aは恐ろしくなって逃げ出そうとするが、周囲の人はそれを理解できなかったようだった。
家に逃げ帰ると、今度は家族がおめでとうといって、捕まえようとしてきた。
Aはこんな世界が嫌になり、元の世界に戻る方法を探そうとした。
ぼんやりと寝る前のことを思い出し、バスルームの鏡に頭をぶつけたことを思い出す。
もしや"
"679574","structured","26","920476","27000","revision","1157","のび太はいつものように、ジャイアンにいじめられた。今回のいじめられた原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうとドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、「」のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太は自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜んだ。"
"114735","structured","26","893308","35000","planning","1755","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊していた。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはテロリストがばら撒いた細菌兵器によって汚染されており、人はガスマスクなしでは1分も生きられない。クリスは西海岸の街からテキサスまで移動し、空気を浄化する特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と4人が乗れる小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"4277165","structured","31","1126280","45000","revision","1447","主人公のたかしはごく普通の男性で家族は妻と子の3人暮らしていたある日
家族旅行の途中で事故に合ってしまう目が覚めるとそこは昔住んでいた大学時代の部屋だったふとテレビに目をやるとそこには昔好きだったテレビの生放送をやっていた。タイムリープしていることを気づくたかしはその後におこる大災害を止めるため奔走する宗教の教祖になり信者を作り特定の地域には人が住めないと言い災害が起こる地域には住まないようにSNSで主張する、だがそのようなことを信じる人はいなく災害は起こってしまう、たかしは無力感になり災害のある時刻場所に行き最初の犠牲者になる。
その後主人公の主張の正しさが世間に広まり死後に神格化され世間を賑わす
本当にタイムリープしていたのかたまたま嘘からでた真実か永遠い"
"1069349","structured","28","986047","40000","output","1374","「ココ」という宛先から私のスマホにメールが来た。
バグっているのか、メールの時間設定がおかしい。
少し怖いが、好奇心に勝てずメールを開くことにした。
「父さん、8月のお盆に実家に帰ります。心配しなくてもこちらは大丈夫。大学でも上手くやっています。」
さすがにこのメールをそのままスルーするのはよくないと考え、私は送信相手に間違っているというメールを送ることにしました。
メール送信後、送信相手からお礼のメールが送られてきて、そこには感謝でいっぱいの言葉。
大げさすぎると思ったので、つい返信していまい、それからこの時間設定のおかしい不思議なメール相手と交流が始まりました。
彼の話はとても面白く、私にとって彼の存在は段々と大きなものに。
けれども私の名前を言うこともなく、彼の名前もきょうみはあったけど、聞くことはありませんでした。
でもある日の彼の話で、私は彼が誰か知ってしまったのです。
その話はメディアで何度も取り上げられている人物の感動話。
大震災の際に、多くの人を救った英雄みたいな人。
ただそのときは私は気づいてしまいました、メールの彼の今後に。
その英雄みたいな人は震災の行動によって多くの人を救った"
"679574","structured","27","952056","26000","output","1430","のび太はいつものように、ジャイアンにいじめられた。今回のいじめられた原因は、野球の試合でのび太が三振ばかりし、打てなかったことだ。
そのため、のび太はジャイアンを見返そうとドラえもんにお願いをし、何か良い道具がないか聞いた。

すると、ドラえもんは「打てるー！」という道具をのび太のために出した。これを使えば、誰もが簡単にホームランを打てるという魅力的なものだった。のび太は早速「打てるー！」を使った。

これまでの彼からは想像できないほど、簡単にホームランを打てるようになったのだ。4打席連続ホームランを打ち、周囲を驚かせた。

しかし、あまりにものび太がホームランを打つため、ジャイアンはのび太を怪しんだ。ジャイアンは、のび太を問いただし、「何をした」とすごんだ。

それにびびったのび太は、ジャイアンに白状した。「打てるー！」を使ったことをジャイアンに告白したのび太は、いつものようにジャイアンに「打てるー！」を強奪された。

のび太から「打てるー！」を強奪したジャイアンは、当然のようにホームランを連発。卑怯な手で喜ぶジャイアンの姿を目にし、「これではいけない」と、のび太は改心した。

バッティングセンターに連日通い、のび太は猛練習。その甲斐あって、のび太はばってぃんぐ自力でホームランを打てるようになったのだ。
のび太の努力を見ていたドラえもんは、彼の努力に微笑んだ。

次の試合、のび太は３打席目までは空振り三振をしていたが、ついに4打席目で念願のホームランを投手の出木杉くんから放った。これを見て、しずかちゃんとドラえもんは抱き合って喜んだのだった。

のび太のホームランを見て、いつもはのび太をいじめていたジャイアンも、このときばかりは彼の頑張りを称えた。のび太は、人生ではじめて打ったホームランに喜んだ。"
"2349425","structured","31","1060641","36000","output","855","Aは都内の学校に通う男子高生だ。
ある朝、Aは鏡を見た自分の姿に驚いた。
なんと自分の姿が女性になっていた。
驚きつつも部屋から出て家族の様子を確認すると、家族の性別も変わっていた。
家族はAの姿を見ても驚きもせず、当たり前のように接してきた。
Aは動揺しつつも、いつもどおりの生活をしておこうと思い、学校へ向かった。
学校でもクラスメイトの性別は変転しており、誰もおかしいと感じていないようだった。
友人たちと話していると、性格は変わっていないようだが、なにか話が噛み合わない部分やおかしい事があった。
たとえば授業中、みんな立って授業を受けていたり、教科書を逆さに持っていたりと、奇妙だった。
そんな常識を知らないAはたびたび失敗してしまい、同級生や先生から笑われてしまった。
しかし、その後に起こったことは笑い事では済まなかった。
やっと授業が全て終わり帰れると思ったが、先生から話があると呼び止められた。
何かと聞くと、先生から選ばれたよと言われた。
どういうことかと聞くと、周りのクラスメイトから羨ましい、良かったね、という声が上がった。
どうやら毎月、臓器移植のドナーに一人の生徒が選ばれるという常識があるということらしい。
Aは恐ろしくなって逃げ出そうとするが、周囲の人はそれを理解できなかったようだった。
家に逃げ帰ると、今度は家族がおめでとうといって、捕まえようとしてきた。
Aはこんな世界が嫌になり、元の世界に戻る方法を探そうとした。
ぼんやりと寝る前のことを思い出し、バスルームの鏡に頭をぶつけたことを思い出す。
もしやと思い、バスルームへ駆け込み、鏡を確認すると鏡の向こうにじぶんn"
"114735","structured","27","917928","20000","planning","2531","アメリカ軍に入隊したばかりの二等兵クリス。ある日、彼は重要な任務をアメリカ大統領から命じられることになる。どうして二等兵の彼に重要な任務を与えられたのか。それは実は彼がアメリカ軍が密かに開発したサイボーグだったらである。見た目は人と変わらないが全身は金属や強化プラスチック、人工皮膚で構成されており、人とは全く違っている。超人的な能力を有しているが、二等兵を装って陸軍に入隊していた。

彼に命じられた重大な任務はアメリカの荒廃した土地をクリーンにすることである。現在のアメリカはテロリストがばら撒いた細菌兵器によって汚染されており、人はガスマスクなしでは1分も生きられない。クリスは西海岸の街からテキサスまで移動し、空気を浄化する特殊な装置を持って帰還しなければならない。人にはできない任務であり、サイボーグの彼がそれを行うことを大統領から命じられた。

彼に与えられた装備はいくつかの銃と小さな装甲車だった。相棒はおらず、道中にあるシェルターで弾薬や食料などを補充しながら移動し、各所で同じサイボーグの仲間と共同で作業をすることになる。

出発初日は順調に進んだが、2日目は敵対するテロリスト集団に襲撃された。クリスは"
"4277165","structured","32","1158624","29000","revision","1807","主人公のたかしはごく普通の男性で家族は妻と子の3人暮らしていたある日
家族旅行の途中で事故に合ってしまう
目が覚めるとそこは昔住んでいた大学時代の部屋だったふとテレビに目をやるとそこには昔好きだったテレビの生放送をやっていた。タイムリープしていることを気づくたかしはその後におこる大災害を止めるため奔走する宗教の教祖になり信者を作り特定の地域には人が住めないと言い災害が起こる地域には住まないようにSNSで主張する、だがそのようなことを信じる人はいなく災害は起こってしまう、たかしは無力感になり災害のある時刻場所に行き最初の犠牲者になる。
その後主人公の主張の正しさが世間に広まり死後に神格化され世間を賑わす
本当にタイムリープしていたのかたまたま嘘からでた真実か永遠に語られる"
