"ID","condition","order","time","probe_interval","response","response_time_for_beep","trial_text"
"2752457","control","24","859400","44000","planning","916","ある日、日本のとある農村部に未知のウイルスが蔓延し始めた。そのウイルスに感染した者には、当初微熱が発症する。単なる風邪だろうとたかをくくっていると、その数日後に高熱・頭痛・悪寒・吐き気などの重症に発展していく。ついには吐血・目眩・意識混濁に陥り、最終的に絶命に至る。このウイルスの猛威の前に、日本国内の名だたる医学者たちも全くなすすべがなかった。やがて新種のウイルスは、農村部を起点に日本国内のあらゆる地域へ感染範囲を広げていく。近隣の都市部でも感染者が現れると、自分も被害に遭うのではないかと恐れた者たちの間でパニックが広がり始める。事態を重く見た政府はウイルスの感染を食い止めるため、一人でも感染者が見つかった地域に近づかないようテレビやインターネットを通じて発信した。しかし、そんな政府の努力を嘲笑うかのようにウイルスの感染は止まる気配を見せない。多くの企業・学校・団体は
余儀なくされ、"
"2172518","control","12","432914","28000","output","908","犬のシロは飼い主の健太と散歩中にはぐれてしまいました。いつも散歩の時間以外は家の中で過ごしていたシロは外の世界に放り出され途方にくれてしまいます。よりによっていつもとは違う散歩コースだったため道もわかりません。あてもなくただ歩いていたシロは"
"3922243","control","24","798568","26000","output","782","　目が覚めると、真っ白い何もない部屋にいた。
　自分がどうしてここにいるのかもよくわからない。
　今まで自分が何をしていたのか思い出そうとするが、頭に靄がかかったように記憶がぼんやりとしていた。

　しばらく部屋でぼーっとしていたが、ふと気が付くと部屋の真ん中に小さなテーブルがあった。
　先ほどまでは無かったはずなのに、と不思議に思いながら近づくと、テーブルの上には一枚の紙があった。


　「どうして」


　赤い文字でそれだけが書かれていた。
　なにがどうしてなのだろう？そして誰がこれを書いたのだろう。
　様々な疑問が湧き上がってくる。と同時になんだか胸騒ぎもする。

　しばしの間その紙を眺めていたが、ふと視線を上げると部屋の中に一つだけ扉が表れていた。
　何の変哲もない扉ではあったが、心の中ではなぜかその扉を開けてはいけないと強く警告されているような気がした。

　もう一度紙に視線を向ける。


　「どうして」


　赤くか細い字で書かれている。
　どうして。
　この字を見るととても胸がざわつく。

　しかしそうしていても部屋には何も変化はなく、一つため息をつくと、覚悟を決めて扉を開けてみることにした。


　扉をあけるとその先は真っ暗だった。
　かろうじて廊下であることはわかるが、何の明かりもなく、廊下の先がどうなっているのかもわからない。

　扉を開けたところで呆然と立ち尽くしていたが、ふと手からカサリと音がして我に返った。
　さきほどの紙をそのまま手に持っていたようだ。
　なんとなく嫌な感じはするが、それを手放す気にもなれず、紙を持って扉の先へと進むことにした。


　とても暗い廊下を壁に手を付きながらゆっくりと進む。
　ただ暗いだけで他の生き物の気配などはないが、なんだかひどく恐ろしい気持ちになる。


　「どうして」


　頭にあるのは紙に書かれたあの言葉。
　あの言葉が頭の中でぐるぐると回って離れない。
　どうして。
　ずっと考えていると頭がおかしくなりそうで、無理やりいしｋ"
"3283357","control","21","716566","36000","planning","1081","1702年、カリブ海のトルトゥーガの島。海賊たちがたむろする酒場に、ボロボロの男が入店してくる。その男に声をかける赤いバンダナの男。「おい、あんた、どうした？　ここらじゃ見ない顔だな。」
ボロボロの男は答える。「オレは、ドラゴン海賊団のレイヴ。あ、あんたは？」
赤いバンダナの男は「オレはミゲルだ。ドラゴン海賊団って言ったら、スペイン船の私掠船の連中だろ？そんな奴がここにいたら、他の海賊たちに殺されちまうぞ。」
「お、オレは確かにスペイン公認の私掠船の海賊だが、スペイン政府のやり方と汚職が気にくわなくてな。逆にスペインのスクーナー船を襲っているところを、スペイン政府の艦隊に襲撃をくらって、船は大破。オレは命からがら、この島に着いたってわけだ。」
ミゲルはレイヴがうその事を言っているのか本当のことを言っているのか見極めるようにその目を見つめて言った。
「あんたが言っていることが本当なら、助けてやってもいいぜ。オレは、モーゼス海賊団所属の海賊だ。ただし、俺たちの船に乗るってのなら、掟には従ってもらう。」
レイヴはその言葉をしっかりと聞いたうえで、即決するように言い放つ。
「あぁ。助けてくれるのであれば、もともとスペイン政府に反旗を翻した身だ。世話になるよ。オレは、ドラゴン海賊団の船長補佐だった。船の事はあらかたわかる。」
"
"4758400","control","20","657338","41000","output","1660","都内の路上。
とある人気女優が、帰路へと着いていた。
そんな時、道端で弱った黒猫を見つける。
明日は休みということもあって、彼女は自宅に連れ帰って看病した。
その猫は見る見る元気になり、彼女は安堵して床に就いた。
翌朝、彼女が目覚めると、何と頭には猫の耳が、腰には尻尾が付いていた。
すると、昨日助けた黒猫が、元気に人間の言葉を使って説明をする。
何と、助けてくれた恩返しとして、彼女がかつて猫になりたいと雑誌では発言していたことを真に受け、猫に変身させたのだ。
これでは困ると言った彼女は、元に戻る方法を黒猫に聞く。
曰く、元に戻るためには、離れてしまった群れを探さなけば行けないのだそうだ。
翌日以降、一人と一匹は、群れ探しに出かける。
様々な道行く野良猫に聞いた結果、都内の自然公園の森に集まることが分かった。
一人と一匹は、その日の夜中、森へ行くと、その黒猫と同じ言葉を話す猫がたくさんいた。
早速、そこにいるボス猫に、元に戻して欲しいと頼む彼女。
するとボス猫は、『この群れの猫とプロレスで勝負して勝てたら戻してやる』と提案。
ボス猫の魔法により完全に猫の姿となった彼女は、相棒の黒猫と共に、その群れ一番のコンビとキャットファイトプロレスのタッグマッチをすることに。
生まれて初めてのプロレスに苦戦するも、二匹は"
"1304218","control","9","327799","16000","planning","1244","ある森に一匹の狼が住んでいました。オオカミはいつも村の住人が楽しそうに暮らしているのをうらやましく「自分も皆となかよくなって、一緒に暮らせたらな」と思っていました。"
"5398551","control","27","899172","43000","output","1505","時代ははるか未来、AIが今より発展し、ロボットとして、人間と区別がつかないほど進化し、独自の意識を持つほどになっている。それほどまでに進化した彼らには、人間の人権のような権利が認められ、人間と共存していた。
しかしAIは万能ではない。人間が時におかしくなり犯罪を犯すように、AIもまたその回路に変調をきたすことがあり、そうなった場合彼らは罪を犯してしまう。人間以上に強靭な機械の体を持つ彼ら、その蛮行を止めるには、これまでの警察機構とは異なる、彼ら専用の強力な抑止となるものが必要になった。そうして設立されたのが、対AI警察機構カウンターAI、『CAI』である。この物語はCAIに所属することとなった新人AIロボットである『ジャック』の、戦いと葛藤についてのものである。
新人であるジャックが配属された部署には、ベテランである『ブラウン』という高性能AIを搭載した特別なロボットが所属していて、ジャックは彼に教えを乞うことになった。ジャックは先輩であるブラウンに連れられて、ロボットが引き起こす危険な犯罪現場に何度も足を踏み入れることになる。やすやすと危険な犯罪AIロボットたちを武力で破壊し制圧してしまうブラウンに対して、トラブルにうまく対処できないジャック。それは新人ゆえの経験不足からだけではなく、彼は他のCAI職員のように簡単に武力をふるって他者を制圧することにぎもん"
"438363","control","22","797798","23000","revision","1195","僕は川沿いをランニングするのが日課だった。サッカー部に入っているのだが、部活を終えた後も、足腰を鍛え、持久力を付けるために、一度家に帰った後も、こうしてランニングに励むのだった。ある日、何時ものように川沿いを走っていると突然、空が真っ黒な雲に覆われ、雷の音が響いてきた。大きな雨粒がポツポツと降ってきて、僕の顔に当たる。「雷雨だ」と慌てて、近くの大きな樹の下に雨宿りをした。雨は激しくなるばかりだった。雨具を持っていないため、このままここに止まるしかない。暗くなり視界が悪くなっていく川の景色を眺めながら、ため息をついた。川の水かさはみるみる増していく。その時だった。「そこにいては危険ですよ」激しい雷鳴や雨音に交じって、誰かが僕に呼びかける声がした。声のする方向に顔を向けると、赤い傘を差した女子高校生風の女の子がいた。「大きな木の傍にいると、そこに雷が落ちてくるかもしれません。私の傘に入ってください。一緒に安全な場所に移動しましょう」と彼女が言う。女子高生と相合傘！？何だか僕は気恥ずかしくなったが、危ないと言われれば、お言葉に甘えるしかないだろう。「ではこの先のコンビニエンスストアまで送ってもらえませんか？そこでビニール傘でも買えるので」。彼女はこくんと頷いた。土器マギしながら"
"6337447","control","20","654503","20000","output","618","科学的なエビデンスとか、万人における再現性がどこまであるかはわからないんだけど、「身近なものを使って無料で楽しく遊んでいるうちに、自然に脳のワーキングメモリも鍛えられるなら最高じゃね？」という可能性について。

まず、用意するのは、ランダムな「4桁の数字」。個人的におすすめなのは、「現在時刻」とか「街中でパッと目に入った車のナンバープレート」とかかな。
これを「足す・引く・掛ける・割る」ことで、最終的に「10」を作る、という遊び。数字を使う順番は、任意で考えてもOK。

例えば「1457」だったら（※たまたま今見た、課題の残り時間の表示があと14分57秒だったので）、
1+4＝5、7-5＝2、5×2＝10
終わり。のような形でやる。

他の例えとしては、「4646」を10にする場合、
6×6＝36、36+4＝40、40÷4＝10
のような、大きめの掛け算・割り算が綺麗にハマる場合もあって、そういう時の爽快感は実にイイ。

ひとつの「4桁」から10を作る方法が複数通りある場合もあるが、どんなに頑張っても10を作れない組み合わせの「4桁」も存在する。

この遊びの応用問題として、ウチの弟が高校の数学教師に出題された問題が、
同じようなルールで「3838で24を作れ」という無理難題だったらしい。
この遊び大好きな兄弟全員で散々頭を捻ったことがあるけど、一向に24は作れなかった。
そんな時、ふと「子供人格」状態になって思いついた答えが、
『3を1個ひっくり返して（）"
"839571","control","21","747090","17000","revision","2717","ある日宇宙に小さな花が咲いていました。
その小さな花はいつか別の星に行きたいと願っていました。
なぜなら、その小さな花は意思を持っており自分が新天地に旅建つことを夢に見ていたからでした。

ですが、その小さな花は所詮花なのでそこから動くことができませんでした。なので、宇宙の旅行者が自分のところに来て一緒に連れて行って欲しいと願っていました。

それしか、その小さな花が新天地に行く手段はなかったからです。そして、ついにその小さな花は新天地に旅立つチャンスがやってきました。

なぜなら、ついに宇宙の旅行者が自分のところに来てくれて自分を一緒に連れて行って欲しいと伝えることができるチャンスが来たからです。

そして、その小さな花は旅行者に自分も一緒に宇宙旅行に連れて行って欲しいと伝えました。

ですが、その旅行者はある条件を飲めば一緒に連れていくと言って無条件では連れていってくれませんでした。

花はどうしても新天地に行きたいと思っていたので、その旅行者の条件を飲みました。

そして、旅行者は花に対してそこから自力で動くことができたら一緒に連れて行ってやると言いました。

その話を聞いた花は一瞬絶望しました。
なぜなら、花は自力でそこから動くことができなかったからです。

ですが、花はがんばりました。
どうしても新天地に行きたいという情熱があったからです。
なので、花は自力でその場を動こうとしました。

でも、所詮は花なのでその場から動くことができないｄ"
"1919427","control","20","741249","18000","output","1164","てつのりは長すぎた髪を切ろうと考え、いつも通っている美容院に行くことにした。
道中髪型をどうしようかと考えていたが、どうにも考えまとまらず、頭の中は自然と今年の夏のことに。

猛暑日が続く中、おじいちゃんが死んだという報が届いたのは8月の中旬だった。
てつのりは幼少期から祖父祖母のもとに預けられて、それから高校を卒業するまではずっと彼らと一緒にいたのだ。
そのため、報が届いたときには近年会いに行けていなかったことや昔の思い出などが頭を巡り、てつのりは我を失うほど泣いた。

特に覚えているのは、おじいちゃんと一緒にプールに行った時のことだ。
てつのりはプールサイドから交尾をしながら飛んでいるトンボを眺めていると、女子更衣室から1人の男が走りながらでてきた。
男はそのままスピードを緩めることなく出口へと駆け抜けていくが、どこからか「変態！」という声が。
その声を聞いた瞬間、おじいちゃんは脱兎の如きスピードで変態を追いかけ、見事取り押さえたのだ。
てつのりはそれ以来、おじいちゃんのような人になりたいと考えていたのだ。

そんなことを考えていると、いよいよ美容院の前に到着した。
てつのりはいよいよ迫られた決断に覚悟しな"
"3585633","control","24","834213","31000","revision","1418","私は、暗い夜道をただひたすらに歩いていた。
ただまっすぐに、まっすぐに。
今が何時なのかさえ一切わからない。
極端に言えば、自分が誰なのかさえわかっていない。
ただただ、何かに追われているような気がして、焦っている。

何か心の中では、何とも言えない過去という恐怖から逃れているようにも感じる。
何分歩いたのだろう。私の前に赤い明りのついた建物が見えてきた。
それはとても不気味で、地獄の入り口のようにも感じた。
しかし、私の意思とは相反して、私の足は無理やりにその建物にどんどんと近づいて行こうとする。

私は、自分の足をどうにかして止めるように必死になったが、まったく言うことを聞いてくれない。

すると突然、肩にズンと大きなモノがのしかかるような気がした。
そして、その直後、私は気を失ってしまった。"
"1533311","control","25","864441","45000","planning","935","おばあさんとおじいさんが川に洗濯に行きました。そこへ桃が流れてきましたが、二人とも見逃してしまいました。ある日、二人の元へ少年が現れました。少年は私は桃太郎だと自慢げに名乗りましたが、おじいさんとおばあさんは意味がわかりません。少年は二人に桃太郎の絵本を読んだことがないのかと尋ねました。二人は首を横に振りました。仕方なく少年は桃太郎という絵本を取り出しおじいさんとおばあさんに読み聞かせを始めました。すると二人はたいそう感激して少年にお礼を言いました。そして少年にもっと他にも絵本を読んでほしいと頼みました。少年は仕方なく他の物語についても語ってあげました。語っているうちに少年は自分以外にも浦島太郎や金太郎などいろいろな仲間がいることに気付かされました。"
"3283357","control","22","739501","20000","output","1050","1702年、カリブ海のトルトゥーガの島。海賊たちがたむろする酒場に、ボロボロの男が入店してくる。その男に声をかける赤いバンダナの男。「おい、あんた、どうした？　ここらじゃ見ない顔だな。」
ボロボロの男は答える。「オレは、ドラゴン海賊団のレイヴ。あ、あんたは？」
赤いバンダナの男は「オレはミゲルだ。ドラゴン海賊団って言ったら、スペイン船の私掠船の連中だろ？そんな奴がここにいたら、他の海賊たちに殺されちまうぞ。」
「お、オレは確かにスペイン公認の私掠船の海賊だが、スペイン政府のやり方と汚職が気にくわなくてな。逆にスペインのスクーナー船を襲っているところを、スペイン政府の艦隊に襲撃をくらって、船は大破。オレは命からがら、この島に着いたってわけだ。」
ミゲルはレイヴがうその事を言っているのか本当のことを言っているのか見極めるようにその目を見つめて言った。
「あんたが言っていることが本当なら、助けてやってもいいぜ。オレは、モーゼス海賊団所属の海賊だ。ただし、俺たちの船に乗るってのなら、掟には従ってもらう。」
レイヴはその言葉をしっかりと聞いたうえで、即決するように言い放つ。
「あぁ。助けてくれるのであれば、もともとスペイン政府に反旗を翻した身だ。世話になるよ。オレは、ドラゴン海賊団の船長補佐だった。船の事はあらかたわかる。」
ミゲルはにやりと笑いレイヴに水を差しだす。
"
"6337447","control","21","674922","18000","output","673","科学的なエビデンスとか、万人における再現性がどこまであるかはわからないんだけど、「身近なものを使って無料で楽しく遊んでいるうちに、自然に脳のワーキングメモリも鍛えられるなら最高じゃね？」という可能性について。

まず、用意するのは、ランダムな「4桁の数字」。個人的におすすめなのは、「現在時刻」とか「街中でパッと目に入った車のナンバープレート」とかかな。
これを「足す・引く・掛ける・割る」ことで、最終的に「10」を作る、という遊び。数字を使う順番は、任意で考えてもOK。

例えば「1457」だったら（※たまたま今見た、課題の残り時間の表示があと14分57秒だったので）、
1+4＝5、7-5＝2、5×2＝10
終わり。のような形でやる。

他の例えとしては、「4646」を10にする場合、
6×6＝36、36+4＝40、40÷4＝10
のような、大きめの掛け算・割り算が綺麗にハマる場合もあって、そういう時の爽快感は実にイイ。

ひとつの「4桁」から10を作る方法が複数通りある場合もあるが、どんなに頑張っても10を作れない組み合わせの「4桁」も存在する。

この遊びの応用問題として、ウチの弟が高校の数学教師に出題された問題が、
同じようなルールで「3838で24を作れ」という無理難題だったらしい。
この遊び大好きな兄弟全員で散々頭を捻ったことがあるけど、一向に24は作れなかった。
そんな時、ふと「子供人格」状態になって思いついた答えが、
『3を1個ひっくり返して、もう1個の3とくっつけて「で"
"6487944","control","1","85379","36000","output","1587","私には３歳の息子がいる。その息子が最近、平仮名に興味を持っていたため、平仮名を書く練習をしている。自分自身は"
"4758400","control","21","686042","25000","output","1592","都内の路上。
とある人気女優が、帰路へと着いていた。
そんな時、道端で弱った黒猫を見つける。
明日は休みということもあって、彼女は自宅に連れ帰って看病した。
その猫は見る見る元気になり、彼女は安堵して床に就いた。
翌朝、彼女が目覚めると、何と頭には猫の耳が、腰には尻尾が付いていた。
すると、昨日助けた黒猫が、元気に人間の言葉を使って説明をする。
何と、助けてくれた恩返しとして、彼女がかつて猫になりたいと雑誌では発言していたことを真に受け、猫に変身させたのだ。
これでは困ると言った彼女は、元に戻る方法を黒猫に聞く。
曰く、元に戻るためには、離れてしまった群れを探さなけば行けないのだそうだ。
翌日以降、一人と一匹は、群れ探しに出かける。
様々な道行く野良猫に聞いた結果、都内の自然公園の森に集まることが分かった。
一人と一匹は、その日の夜中、森へ行くと、その黒猫と同じ言葉を話す猫がたくさんいた。
早速、そこにいるボス猫に、元に戻して欲しいと頼む彼女。
するとボス猫は、『この群れの猫とプロレスで勝負して勝てたら戻してやる』と提案。
ボス猫の魔法により完全に猫の姿となった彼女は、相棒の黒猫と共に、その群れ一番のコンビとキャットファイトプロレスのタッグマッチをすることに。
生まれて初めてのプロレスに苦戦するも、二匹は友情パワーによって、見事必殺技を繰り出し、KO勝利を収めた。
ぼすねこは"
"3585633","control","25","856060","19000","revision","1338","私は、暗い夜道をただひたすらに歩いていた。
ただまっすぐに、まっすぐに。
今が何時なのかさえ一切わからない。
極端に言えば、自分が誰なのかさえわかっていない。
ただただ、何かに追われているような気がして、焦っているのだけはわかっている。

何か心の中では、何とも言えない過去という恐怖から逃れているようにも感じる。
何分歩いたのだろう。私の前に赤い明りのついた建物が見えてきた。
それはとても不気味で、地獄の入り口のようにも感じた。
しかし、私の意思とは相反して、私の足は無理やりにその建物にどんどんと近づいて行こうとする。

私は、自分の足をどうにかして止めるように必死になったが、まったく言うことを聞いてくれない。

すると突然、肩にズンと大きなモノがのしかかるような気がした。
そして、その直後、私は気を失ってしまった。"
"2752457","control","25","901741","38000","revision","2227","ある日、日本のとある農村部に未知のウイルスが蔓延し始めた。そのウイルスに感染した者には、当初微熱が発症する。単なる風邪だろうとたかをくくっていると、その数日後に高熱・頭痛・悪寒・吐き気などの重症に発展していく。ついには吐血・目眩・意識混濁に陥り、最終的に絶命に至る。このウイルスの猛威の前に、日本国内の名だたる医学者たちも全くなすすべがなかった。やがて新種のウイルスは、農村部を起点に日本国内のあらゆる地域へ感染範囲を広げていく。近隣の都市部でも感染者が現れると、自分も被害に遭うのではないかと恐れた者たちの間でパニックが広がり始める。事態を重く見た政府はウイルスの感染を食い止めるため、一人でも感染者が見つかった地域に近づかないようテレビやインターネットを通じて発信した。しかし、そんな政府の努力を嘲笑うかのようにウイルスの感染は止まる気配を見せない。多くの企業・学校・団体は一時的な閉鎖を余儀なくされ、日本社会は徐々に機能不全に陥っていく。"
"1304218","control","10","362981","30000","planning","2532","ある森に一匹の狼が住んでいました。オオカミはいつも村の住人が楽しそうに暮らしているのをうらやましく「自分も皆となかよくなって、一緒に暮らせたらな」と思っていました。
ある日、村からとても美味しそうなに"
"1919427","control","21","765245","18000","output","4007","てつのりは長すぎた髪を切ろうと考え、いつも通っている美容院に行くことにした。
道中髪型をどうしようかと考えていたが、どうにも考えまとまらず、頭の中は自然と今年の夏のことに。

猛暑日が続く中、おじいちゃんが死んだという報が届いたのは8月の中旬だった。
てつのりは幼少期から祖父祖母のもとに預けられて、それから高校を卒業するまではずっと彼らと一緒にいたのだ。
そのため、報が届いたときには近年会いに行けていなかったことや昔の思い出などが頭を巡り、てつのりは我を失うほど泣いた。

特に覚えているのは、おじいちゃんと一緒にプールに行った時のことだ。
てつのりはプールサイドから交尾をしながら飛んでいるトンボを眺めていると、女子更衣室から1人の男が走りながらでてきた。
男はそのままスピードを緩めることなく出口へと駆け抜けていくが、どこからか「変態！」という声が。
その声を聞いた瞬間、おじいちゃんは脱兎の如きスピードで変態を追いかけ、見事取り押さえたのだ。
てつのりはそれ以来、おじいちゃんのような人になりたいと考えていたのだ。

そんなことを考えていると、いよいよ美容院の前に到着した。
てつのりはいよいよ迫られた決断に覚悟しながら扉を開ける。
そして、案内される"
"2172518","control","13","475683","40000","planning","640","犬のシロは飼い主の健太と散歩中にはぐれてしまいました。いつも散歩の時間以外は家の中で過ごしていたシロは外の世界に放り出され途方にくれてしまいます。よりによっていつもとは違う散歩コースだったため道もわかりません。あてもなくただ歩いていたシロは"
"3922243","control","25","839033","38000","planning","1361","　目が覚めると、真っ白い何もない部屋にいた。
　自分がどうしてここにいるのかもよくわからない。
　今まで自分が何をしていたのか思い出そうとするが、頭に靄がかかったように記憶がぼんやりとしていた。

　しばらく部屋でぼーっとしていたが、ふと気が付くと部屋の真ん中に小さなテーブルがあった。
　先ほどまでは無かったはずなのに、と不思議に思いながら近づくと、テーブルの上には一枚の紙があった。


　「どうして」


　赤い文字でそれだけが書かれていた。
　なにがどうしてなのだろう？そして誰がこれを書いたのだろう。
　様々な疑問が湧き上がってくる。と同時になんだか胸騒ぎもする。

　しばしの間その紙を眺めていたが、ふと視線を上げると部屋の中に一つだけ扉が表れていた。
　何の変哲もない扉ではあったが、心の中ではなぜかその扉を開けてはいけないと強く警告されているような気がした。

　もう一度紙に視線を向ける。


　「どうして」


　赤くか細い字で書かれている。
　どうして。
　この字を見るととても胸がざわつく。

　しかしそうしていても部屋には何も変化はなく、一つため息をつくと、覚悟を決めて扉を開けてみることにした。


　扉をあけるとその先は真っ暗だった。
　かろうじて廊下であることはわかるが、何の明かりもなく、廊下の先がどうなっているのかもわからない。

　扉を開けたところで呆然と立ち尽くしていたが、ふと手からカサリと音がして我に返った。
　さきほどの紙をそのまま手に持っていたようだ。
　なんとなく嫌な感じはするが、それを手放す気にもなれず、紙を持って扉の先へと進むことにした。


　とても暗い廊下を壁に手を付きながらゆっくりと進む。
　ただ暗いだけで他の生き物の気配などはないが、なんだかひどく恐ろしい気持ちになる。


　「どうして」


　頭にあるのは紙に書かれたあの言葉。
　あの言葉が頭の中でぐるぐると回って離れない。
　どうして。
　ずっと考えていると頭がおかしくなりそうで、無理やり意識を廊下へと向ける。

　出てきた部屋はだいぶ後ろになってしまい、周囲はとても暗い。
　"
"839571","control","22","784269","32000","output","2599","ある日宇宙に小さな花が咲いていました。
その小さな花はいつか別の星に行きたいと願っていました。
なぜなら、その小さな花は意思を持っており自分が新天地に旅建つことを夢に見ていたからでした。

ですが、その小さな花は所詮花なのでそこから動くことができませんでした。なので、宇宙の旅行者が自分のところに来て一緒に連れて行って欲しいと願っていました。

それしか、その小さな花が新天地に行く手段はなかったからです。そして、ついにその小さな花は新天地に旅立つチャンスがやってきました。

なぜなら、ついに宇宙の旅行者が自分のところに来てくれて自分を一緒に連れて行って欲しいと伝えることができるチャンスが来たからです。

そして、その小さな花は旅行者に自分も一緒に宇宙旅行に連れて行って欲しいと伝えました。

ですが、その旅行者はある条件を飲めば一緒に連れていくと言って無条件では連れていってくれませんでした。

花はどうしても新天地に行きたいと思っていたので、その旅行者の条件を飲みました。

そして、旅行者は花に対してそこから自力で動くことができたら一緒に連れて行ってやると言いました。

その話を聞いた花は一瞬絶望しました。
なぜなら、花は自力でそこから動くことができなかったからです。

ですが、花はがんばりました。
どうしても新天地に行きたいという情熱があったからです。
なので、花は自力でその場を動こうとしました。

でも、所詮は花なのでその場から動くことができないでいました。最初はその姿を見てどうせ無理だろうと笑って見ていた旅行者でしたが、"
"5398551","control","28","943965","42000","revision","790","時代ははるか未来、AIが今より発展し、ロボットとして、人間と区別がつかないほど進化し、独自の意識を持つほどになっている。それほどまでに進化した彼らには、人間の人権のような権利が認められ、人間と共存していた。
しかしAIは万能ではない。人間が時におかしくなり犯罪を犯すように、AIもまたその回路に変調をきたすことがあり、そうなった場合彼らは罪を犯してしまう。人間以上に強靭な機械の体を持つ彼ら、その蛮行を止めるには、これまでの警察機構とは異なる、彼ら専用の強力な抑止となるものが必要になった。そうして設立されたのが、対AI警察機構カウンターAI、『CAI』である。この物語はCAIに所属することとなった新人AIロボットである『ジャック』の、戦いと葛藤についてのものである。
新人であるジャックが配属された部署には、ベテランである『ブラウン』という高性能AIを搭載した特別なロボットが所属していて、ジャックは彼に教えを乞うことになった。ジャックは先輩であるブラウンに連れられて、ロボットが引き起こす危険な犯罪現場に何度も足を踏み入れることになる。やすやすと危険な犯罪AIロボットたちを武力で破壊し制圧してしまうブラウンに対して、トラブルにうまく対処できないジャック。それは新人ゆえの経験不足からだけではなく、彼は他のCAI職員のように簡単に武力をふるって他者を制圧することに疑問を抱いているためだ。「どうしてみんなそんなに簡単に相手を破壊できるんですか？」ジャックは"
"3283357","control","23","766694","24000","output","1174","1702年、カリブ海のトルトゥーガの島。海賊たちがたむろする酒場に、ボロボロの男が入店してくる。その男に声をかける赤いバンダナの男。「おい、あんた、どうした？　ここらじゃ見ない顔だな。」
ボロボロの男は答える。「オレは、ドラゴン海賊団のレイヴ。あ、あんたは？」
赤いバンダナの男は「オレはミゲルだ。ドラゴン海賊団って言ったら、スペイン船の私掠船の連中だろ？そんな奴がここにいたら、他の海賊たちに殺されちまうぞ。」
「お、オレは確かにスペイン公認の私掠船の海賊だが、スペイン政府のやり方と汚職が気にくわなくてな。逆にスペインのスクーナー船を襲っているところを、スペイン政府の艦隊に襲撃をくらって、船は大破。オレは命からがら、この島に着いたってわけだ。」
ミゲルはレイヴがうその事を言っているのか本当のことを言っているのか見極めるようにその目を見つめて言った。
「あんたが言っていることが本当なら、助けてやってもいいぜ。オレは、モーゼス海賊団所属の海賊だ。ただし、俺たちの船に乗るってのなら、掟には従ってもらう。」
レイヴはその言葉をしっかりと聞いたうえで、即決するように言い放つ。
「あぁ。助けてくれるのであれば、もともとスペイン政府に反旗を翻した身だ。世話になるよ。オレは、ドラゴン海賊団の船長補佐だった。船の事はあらかたわかる。」
ミゲルはにやりと笑いレイヴに水を差しだし「よし、はなしはきま」
"
"438363","control","23","846567","43000","other","1208","僕は川沿いをランニングするのが日課だった。サッカー部に入っているのだが、部活を終えた後も、足腰を鍛え、持久力を付けるために、一度家に帰った後も、こうしてランニングに励むのだった。ある日、何時ものように川沿いを走っていると突然、空が真っ黒な雲に覆われ、雷の音が響いてきた。大きな雨粒がポツポツと降ってきて、僕の顔に当たる。「雷雨だ」と慌てて、近くの大きな樹の下に雨宿りをした。雨は激しくなるばかりだった。雨具を持っていないため、このままここに止まるしかない。暗くなり視界が悪くなっていく川の景色を眺めながら、ため息をついた。川の水かさはみるみる増していく。その時だった。「そこにいては危険ですよ」激しい雷鳴や雨音に交じって、誰かが僕に呼びかける声がした。声のする方向に顔を向けると、赤い傘を差した女子高校生風の女の子がいた。「大きな木の傍にいると、そこに雷が落ちてくるかもしれません。私の傘に入ってください。一緒に安全な場所に移動しましょう」と彼女が言う。女子高生と相合傘！？何だか僕は気恥ずかしくなったが、危ないと言われれば、お言葉に甘えるしかないだろう。「ではこの先のコンビニエンスストアまで送ってもらえませんか？そこでビニール傘でも買えるので」。彼女はこくんと頷いた。歩ている間はずっとドキドキしていた。ようやくコンビニまで到着し、中に入る。しかし突然の雨でビニール傘が飛ぶように売れた"
"1304218","control","11","386283","19000","planning","1298","ある森に一匹の狼が住んでいました。オオカミはいつも村の住人が楽しそうに暮らしているのをうらやましく「自分も皆となかよくなって、一緒に暮らせたらな」と思っていました。
ある日、村からとても美味しそうな匂いがしてきました。"
