success,trial_type,trial_index,time_elapsed,internal_node_id,ID,condition,StartTime,EndTime,task,rt,stimulus,response,view_history,trial_type_custom,rt_pra_or_main,delay
NULL,html-keyboard-response,20,116290,0.0-6.0-3.0,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,21,116743,0.0-6.0-0.1,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,452,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,22,117757,0.0-6.0-1.1,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,23,120566,0.0-6.0-2.1,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2808,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2510
NULL,html-keyboard-response,24,121072,0.0-6.0-3.1,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,25,121542,0.0-6.0-0.2,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,469,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,26,122553,0.0-6.0-1.2,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,27,125006,0.0-6.0-2.2,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2452,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2102
NULL,html-keyboard-response,28,125515,0.0-6.0-3.2,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,29,126047,0.0-6.0-0.3,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,532,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,30,127056,0.0-6.0-1.3,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,31,129536,0.0-6.0-2.3,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2480,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2090
NULL,html-keyboard-response,32,130049,0.0-6.0-3.3,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,33,130703,0.0-6.0-0.4,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,653,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,34,131705,0.0-6.0-1.4,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,35,133270,0.0-6.0-2.4,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1565,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1214
NULL,html-keyboard-response,36,133780,0.0-6.0-3.4,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,37,134151,0.0-6.0-0.5,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,370,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,38,135154,0.0-6.0-1.5,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,39,137600,0.0-6.0-2.5,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2445,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2111
NULL,html-keyboard-response,40,138115,0.0-6.0-3.5,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,41,138416,0.0-6.0-0.6,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,300,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,42,139418,0.0-6.0-1.6,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,43,142390,0.0-6.0-2.6,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2971,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2653
NULL,html-keyboard-response,44,142899,0.0-6.0-3.6,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,45,143150,0.0-6.0-0.7,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,251,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,46,144166,0.0-6.0-1.7,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,47,147358,0.0-6.0-2.7,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,3191,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2843
NULL,html-keyboard-response,48,147861,0.0-6.0-3.7,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,49,148175,0.0-6.0-0.8,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,313,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,50,149184,0.0-6.0-1.8,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,51,151240,0.0-6.0-2.8,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2056,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1631
NULL,html-keyboard-response,52,151742,0.0-6.0-3.8,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,53,152007,0.0-6.0-0.9,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,264,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,54,153018,0.0-6.0-1.9,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,55,155115,0.0-6.0-2.9,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2096,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1777
NULL,html-keyboard-response,56,155628,0.0-6.0-3.9,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,57,155918,0.0-6.0-0.10,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,290,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,58,156932,0.0-6.0-1.10,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,59,159544,0.0-6.0-2.10,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2612,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2291
NULL,html-keyboard-response,60,160059,0.0-6.0-3.10,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,61,160366,0.0-6.0-0.11,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,306,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,62,161381,0.0-6.0-1.11,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,63,163486,0.0-6.0-2.11,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2104,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1767
NULL,html-keyboard-response,64,163991,0.0-6.0-3.11,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,65,164367,0.0-6.0-0.12,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,375,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,66,165376,0.0-6.0-1.12,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,67,167966,0.0-6.0-2.12,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2589,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2222
NULL,html-keyboard-response,68,168472,0.0-6.0-3.12,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,69,169007,0.0-6.0-0.13,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,534,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,70,170011,0.0-6.0-1.13,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,71,172894,0.0-6.0-2.13,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2883,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2535
NULL,html-keyboard-response,72,173406,0.0-6.0-3.13,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,73,173702,0.0-6.0-0.14,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,295,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,74,174710,0.0-6.0-1.14,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,75,177270,0.0-6.0-2.14,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2560,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2197
NULL,html-keyboard-response,76,177786,0.0-6.0-3.14,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,77,177847,0.0-6.0-0.15,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,61,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,78,178857,0.0-6.0-1.15,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,79,181510,0.0-6.0-2.15,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2652,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2341
NULL,html-keyboard-response,80,182022,0.0-6.0-3.15,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,81,182254,0.0-6.0-0.16,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,231,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,82,183259,0.0-6.0-1.16,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,83,186061,0.0-6.0-2.16,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2802,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2479
NULL,html-keyboard-response,84,186572,0.0-6.0-3.16,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,85,186824,0.0-6.0-0.17,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,251,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,86,187836,0.0-6.0-1.17,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,87,189742,0.0-6.0-2.17,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1906,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1520
NULL,html-keyboard-response,88,190248,0.0-6.0-3.17,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,89,190558,0.0-6.0-0.18,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,309,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,90,191570,0.0-6.0-1.18,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,91,193783,0.0-6.0-2.18,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2213,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1878
NULL,html-keyboard-response,92,194286,0.0-6.0-3.18,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,93,194542,0.0-6.0-0.19,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,256,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,94,195552,0.0-6.0-1.19,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,95,196950,0.0-6.0-2.19,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1398,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1028
NULL,html-keyboard-response,96,197451,0.0-6.0-3.19,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,97,197751,0.0-6.0-0.20,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,300,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,98,198754,0.0-6.0-1.20,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,99,201533,0.0-6.0-2.20,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2779,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2374
NULL,html-keyboard-response,100,202039,0.0-6.0-3.20,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,101,212870,0.0-6.0-0.21,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,10830,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,102,213886,0.0-6.0-1.21,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,103,216513,0.0-6.0-2.21,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2626,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2312
NULL,html-keyboard-response,104,217028,0.0-6.0-3.21,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,105,217351,0.0-6.0-0.22,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,323,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,106,218360,0.0-6.0-1.22,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,107,220021,0.0-6.0-2.22,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1661,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1226
NULL,html-keyboard-response,108,220526,0.0-6.0-3.22,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,109,221478,0.0-6.0-0.23,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,951,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,110,222494,0.0-6.0-1.23,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,111,224298,0.0-6.0-2.23,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1803,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1470
NULL,html-keyboard-response,112,224810,0.0-6.0-3.23,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,113,225158,0.0-6.0-0.24,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,348,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,114,226164,0.0-6.0-1.24,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,115,227950,0.0-6.0-2.24,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1786,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1423
NULL,html-keyboard-response,116,228454,0.0-6.0-3.24,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,117,228799,0.0-6.0-0.25,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,344,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,118,229810,0.0-6.0-1.25,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,119,231359,0.0-6.0-2.25,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1548,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1171
NULL,html-keyboard-response,120,231872,0.0-6.0-3.25,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,121,232150,0.0-6.0-0.26,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,277,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,122,233158,0.0-6.0-1.26,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,123,234750,0.0-6.0-2.26,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,1591,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1287
NULL,html-keyboard-response,124,235258,0.0-6.0-3.26,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,125,235751,0.0-6.0-0.27,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,492,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,126,236759,0.0-6.0-1.27,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,127,239678,0.0-6.0-2.27,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2919,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2576
NULL,html-keyboard-response,128,240186,0.0-6.0-3.27,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,129,240562,0.0-6.0-0.28,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,375,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,130,241573,0.0-6.0-1.28,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,131,244678,0.0-6.0-2.28,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,3105,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,2738
NULL,html-keyboard-response,132,245184,0.0-6.0-3.28,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,133,245503,0.0-6.0-0.29,3710758,control,2025/8/8 11:26,2025/8/8 11:30,start_screen,318,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,134,246516,0.0-6.0-1.29,3710758,control,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,135,248686,0.0-6.0-2.29,3710758,control,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2169,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,main,1811
NULL,html-keyboard-response,136,249200,0.0-6.0-3.29,3710758,control,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,137,249543,0.0-7.0,3710758,control,2025/8/8 11:26,2025/8/8 11:30,task_description,342,"<p style=""text-align: left"">おつかれさまでした。</p>
        <p><br><br></p>
        <p style=""text-align: left"">次に、本課題の際に行ってもらう課題の説明に移ります。</p>
        <p style=""text-align: left""><strong>準備ができたらスペースキーを押してください。</strong></p>", ,NULL,NULL,NULL,NULL
1,preload,0,170,0.0-0.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,fullscreen,1,3797,0.0-1.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,FullScreen,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,html-button-response,2,43281,0.0-2.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,check_volume,39475,"
        <p style=""text-align: left"">はじめに、この後の実験で使う音声の音量を調整してください。</p>
        <p style=""text-align: left"">以下に提示されている「音を流す」ボタンを押すと音（短いビープ音）が流れますので、</p>
        <p style=""text-align: left"">適切な音量となるようにPCやイヤホンの設定をお願いします。</p>
        <p><button id=""play-sound-button"">音を流す</button></p>
        <p style=""text-align: left""><b>この音は以降も使うので、ここで設定した内容は、この研究のすべての実験が終わるまで変更しないでください。</b></p>
        <p><br></p>
    ",0,NULL,NULL,NULL,NULL
NULL,instructions,3,78670,0.0-3.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,main_task_inst_tl,35386,NULL,NULL,Array,NULL,NULL,NULL
NULL,html-keyboard-response,4,81409,0.0-4.0-0.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,start_screen,2736,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,5,82429,0.0-4.0-1.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,6,86440,0.0-4.0-2.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,rt_trial,4010,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,2915
NULL,html-keyboard-response,7,86950,0.0-4.0-3.0,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,8,92448,0.0-4.0-0.1,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,start_screen,5495,<p>準備ができたらスペースキーを押してください。課題が始まります。</p>, ,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,9,93468,0.0-4.0-1.1,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,fixation,NULL,"<p style=""font-size:48px;"">+</p>",NULL,NULL,NULL,NULL,NULL
NULL,html-keyboard-response,10,95838,0.0-4.0-2.1,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,rt_trial,2368,"<div id=""fixation"" style=""font-size: 48px;"">+</div>",tab,NULL,rt_trial,practice,1734
NULL,html-keyboard-response,11,96348,0.0-4.0-3.1,4408530,structured,2025/8/8 11:26,2025/8/8 11:30,white_screen,NULL,,NULL,NULL,NULL,NULL,NULL
